wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,start,psid
Q110243150,Seventeen Toumo'ua,Sevenitini Toumoʻua,male,,,https://parliament.gov.to/14-parliament-data-articles/774-ministers,2022-05-05,Q108887638,Minister of Infrastructure,2021-12-28,Q110243150-B9C07696-12A8-4AEB-B1C3-73E36B87B5F6
Q16194844,Lord Tu'i'afitu,Lord Tonga Tuʻiʻafitu,male,1962-10-03,11,https://parliament.gov.to/14-parliament-data-articles/774-ministers,2022-05-05,Q108887679,"Minister of Lands, Survey and Natural Disaster",2021-12-28,Q16194844-3E5F784A-474A-4BBD-BA62-CFF37ED4662E
Q19631293,Hu'akavameiliku,Hu'akavameiliku,male,1970-02-28,11,https://parliament.gov.to/14-parliament-data-articles/774-ministers,2022-05-05,Q108888371,Minister of Education & Training,2019-10-10,Q19631293-1CAA66F6-FDE4-4297-A3C4-83C8CC5DBB23
Q19631293,Hu'akavameiliku,Hu'akavameiliku,male,1970-02-28,11,,,Q108888413,Minister of Police,2021-12-28,Q19631293-353CEE82-8BB6-42C4-A12A-75826AF1397D
Q19631293,Hu'akavameiliku,Hu'akavameiliku,male,1970-02-28,11,https://parliament.gov.to/14-parliament-data-articles/774-ministers,2022-05-05,Q109918661,Minister of Defence,2021-12-28,Q19631293-40581D30-4F1A-4BDA-B266-CBA1A49A7346
Q19631293,Hu'akavameiliku,Hu'akavameiliku,male,1970-02-28,11,https://parliament.gov.to/14-parliament-data-articles/774-ministers,2022-05-05,Q915636,Prime Minister,2021-12-27,Q19631293-9D604D95-CFB7-4D43-9B51-3E6FE524D32D
Q3470867,Samiu Kuita Vaipulu,Samiu Vaipulu,male,1952-12-24,11,https://parliament.gov.to/14-parliament-data-articles/774-ministers,2022-05-05,Q104855433,Minister of Finance & National Planning,2022-03-28,Q3470867-f5354d3e-4d46-a0bf-32db-c74a31fadc1a
Q5441615,Fekitamoeloa Katoa 'Utoikamanu,Fekitamoeloa 'Utoikamanu,female,1959-01-01,9,https://parliament.gov.to/14-parliament-data-articles/774-ministers,2022-05-05,Q108887653,Minister of Justice & Prisons,2022-03-28,Q5441615-7bee7905-4955-4944-096a-228e34383457
Q5441615,Fekita 'Utoikamanu,Fekitamoeloa 'Utoikamanu,female,1959-01-01,9,https://parliament.gov.to/14-parliament-data-articles/774-ministers,2022-05-05,Q108888428,Minister of Tourism,2021-12-28,Q5441615-90C39FFB-9571-4BC6-85F6-459ABF53818C
Q5441615,Fekita 'Utoikamanu,Fekitamoeloa 'Utoikamanu,female,1959-01-01,9,https://parliament.gov.to/14-parliament-data-articles/774-ministers,2022-05-05,Q19901426,Minister of Foreign Affairs,2021-12-28,Q5441615-F37DF540-8545-49E7-930D-0EA08C4B03E4
Q7930213,Dr Viliami Uasike Latu,Viliami Latu,male,,,https://parliament.gov.to/14-parliament-data-articles/774-ministers,2022-05-05,Q108888380,Minister of Labour & Trade,2021-12-28,Q7930213-59594A29-20E0-45D4-8D9F-D6AD07C1576B
Q96278954,Dr Saia Piukala,Saia Piukala,male,,,https://parliament.gov.to/14-parliament-data-articles/774-ministers,2022-05-05,Q108888377,Minister of Health,2021-12-28,Q96278954-7C8C6BA5-F7D7-4992-98A3-3B1022E58F12
Q96479418,Poasi Tei,Poasi Tei,male,1967-10-04,11,https://parliament.gov.to/14-parliament-data-articles/774-ministers,2022-05-05,Q108887682,"Minister of Meteorology, Energy, Information, Disaster Management, Environment, Climate Change and Communications",2018-01-04,Q96479418-116F4688-C6EF-43A0-B023-C312F9004907
Q96482295,Semisi Fakahau,Semisi Fakahau,male,1948-11-02,11,https://parliament.gov.to/14-parliament-data-articles/774-ministers,2022-05-05,Q108888397,Minister of Fisheries,2021-12-28,Q96482295-0F4516B1-9EBA-499C-A758-0D291340805B
